Dia,Mes,Anio,P304,P311,P313,CODIGO_PERSONA,TIENE_SEGURO,P402,P408_1,P408_2,P408_3,P408_6,NOMBDEPA,NOMBPROV,NOMBDIST,P501,P504,P601,P609,P627,P703,P706,P807,Sexo,Edad,Migro_de_venezuela,P701
12,9,2005,1,1,1,1.0701E+20,5,1,1,2,2,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,5,2,2,,2,2,2,,2,13,1,2
25,1,1984,1,1,1,1.0701E+20,5,1,2,2,2,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,9,2,2,,1,2,1,2,1,34,1,2
24,11,1955,1,1,1,1.0701E+20,5,1,2,1,2,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,8,2,2,,1,2,1,1,1,63,1,1
15,2,1995,1,2,1,1.0701E+20,5,2,2,2,2,2,CALLAO,CALLAO,LA PERLA,6,2,2,2,1,2,1,1,1,23,1,1
28,9,2011,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,2,2,,2,2,2,,2,7,1,2
10,11,2000,1,1,2,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,6,2,2,,1,2,2,2,2,18,1,1
18,3,2008,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,2,2,,2,1,1,,2,10,1,1
16,10,2003,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,5,1,2,,2,2,1,,1,15,1,1
11,5,2000,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,6,2,2,,2,2,1,2,2,18,1,2
1,11,1975,1,1,1,1.07011E+20,3,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,6,2,2,,2,2,2,2,2,43,1,2
29,9,2004,1,1,1,1.07011E+20,3,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,5,1,2,,2,2,2,,2,14,1,1
28,4,2008,1,1,1,1.07011E+20,3,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,1,2,,2,2,2,,2,10,1,1
20,4,2007,1,1,1,1.07011E+20,3,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,1,2,,2,2,2,,1,11,1,2
23,6,1957,2,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,6,2,2,,1,2,2,2,1,61,1,2
4,12,2007,1,1,1,1.07011E+20,2,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,1,2,,2,2,2,,1,10,1,2
7,8,1978,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,6,2,2,,2,2,1,2,2,40,1,2
30,1,1997,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,9,2,2,,2,2,1,2,2,21,1,2
2,4,2007,1,1,1,1.07011E+20,5,2,2,2,2,2,CALLAO,CALLAO,VENTANILLA,3,1,2,,2,2,1,,1,11,1,2
25,12,1993,1,2,1,1.0801E+20,5,2,2,2,2,2,CUSCO,CUSCO,CUSCO,3,2,2,,2,2,1,1,2,24,1,1
3,7,1978,1,1,1,1.0801E+20,5,2,2,2,2,2,CUSCO,CUSCO,CUSCO,10,2,2,2,1,2,2,2,2,40,1,1
8,1,1966,1,1,1,1.0801E+20,5,2,2,2,2,2,CUSCO,CUSCO,CUSCO,4,2,2,,2,2,2,2,2,52,1,2
5,10,2012,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,SAN SEBASTIAN,2,1,2,,2,2,2,,2,6,1,2
1,8,1990,1,2,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,SAN SEBASTIAN,9,2,2,,1,2,2,2,2,28,1,2
29,4,1972,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,SAN SEBASTIAN,8,2,2,2,1,2,2,2,1,46,1,1
20,2,2007,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,SAN SEBASTIAN,3,2,2,,2,2,2,,1,11,1,2
29,11,2013,1,1,1,1.08011E+20,2,2,2,2,2,2,CUSCO,CUSCO,SAN SEBASTIAN,2,1,2,,2,2,2,,1,5,1,2
5,5,1969,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,SANTIAGO,8,2,2,,1,2,2,2,1,49,1,1
15,4,2005,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,3,2,2,,2,2,2,,2,13,1,2
18,7,2002,1,1,1,1.08011E+20,1,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,5,2,2,,2,1,2,,2,16,1,1
13,4,1957,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,10,2,2,,1,1,2,2,2,61,1,2
17,3,1991,1,2,1,1.08011E+20,3,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,8,2,2,,1,2,2,2,2,27,1,2
18,11,1957,1,1,1,1.08011E+20,5,1,2,2,2,2,CUSCO,CUSCO,WANCHAQ,6,2,2,,2,2,2,2,2,61,1,2
15,10,1959,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,10,2,2,,1,2,2,2,2,59,1,2
12,11,2009,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,3,2,2,,2,2,2,,2,9,1,2
15,6,2007,1,2,1,1.08011E+20,5,1,2,2,2,2,CUSCO,CUSCO,WANCHAQ,3,2,2,,2,2,2,,2,11,1,2
13,9,2013,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,2,1,2,,2,2,2,,2,5,1,2
1,6,1985,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,6,2,2,,1,2,2,2,2,33,1,1
4,1,1994,1,1,1,1.08011E+20,5,2,2,2,2,2,CUSCO,CUSCO,WANCHAQ,6,2,2,,1,2,2,2,2,24,1,1
28,3,2007,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,11,1,2
19,12,1969,1,2,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,2,2,48,1,2
4,11,1992,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,7,2,2,,1,2,2,2,1,26,1,1
14,10,1990,1,1,1,1.1301E+20,3,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,8,2,2,,2,2,2,2,2,28,1,2
23,4,2000,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,2,2,18,1,2
12,11,2008,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,10,1,2
26,11,2011,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,7,1,2
23,5,2013,1,1,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,2,5,1,1
28,3,1976,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,9,2,2,,1,1,1,2,2,42,1,2
14,8,1987,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,2,2,2,2,2,31,1,2
8,9,1999,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,2,1,2,1,2,1,19,1,2
23,2,2005,1,1,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,5,2,2,,2,2,2,,2,13,1,2
10,4,2006,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,4,2,2,,2,2,1,,2,12,1,1
10,4,2006,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,4,2,2,,2,2,1,,2,12,1,2
4,10,2003,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,1,1,1,,1,15,1,1
15,12,2010,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,1,,1,7,1,2
20,5,1996,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,1,2,1,1,1,22,1,2
10,10,1972,1,1,2,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,2,2,2,46,1,2
11,2,1964,1,2,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,4,2,2,,1,2,2,1,2,54,1,2
16,6,1984,1,2,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,9,2,2,,1,2,2,1,2,34,1,1
27,3,2008,1,2,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,10,1,2
11,3,1989,1,1,1,1.1301E+20,3,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,8,2,2,,1,2,2,2,2,29,1,2
2,10,1989,1,1,2,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,7,2,2,,1,2,2,2,2,29,1,2
6,9,2013,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,2,5,1,2
2,10,2001,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,5,2,2,,2,2,2,,2,17,1,2
17,8,1998,1,2,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,9,2,2,,2,2,1,1,2,20,1,2
18,9,1975,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,1,2,2,43,1,2
9,1,2010,1,1,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,2,8,1,2
10,9,2008,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,10,1,1
15,6,2013,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,1,2,2,,2,2,2,,2,5,1,2
12,6,1978,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,2,2,1,2,2,40,1,2
4,7,2011,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,1,,2,7,1,2
28,10,2010,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,1,2,,2,2,2,,2,8,1,2
21,1,1990,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,9,2,2,,1,2,2,2,1,28,1,1
28,10,2010,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,2,8,1,2
20,11,2006,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,12,1,2
14,1,1992,1,1,1,1.1301E+20,3,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,9,2,2,,1,2,2,1,2,26,1,1
5,7,1993,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,7,2,2,,2,2,2,1,2,25,1,1
6,9,2012,2,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,2,1,2,,2,2,2,,2,6,1,1
5,6,1983,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,1,2,2,2,2,35,1,2
24,3,2006,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,5,2,2,,2,2,2,,2,12,1,2
4,2,2013,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,2,2,2,,2,2,2,,1,5,1,2
6,9,1988,1,2,1,1.1301E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,8,2,2,,1,1,1,1,2,30,1,2
8,1,1994,1,1,1,1.1301E+20,3,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,1,2,2,2,24,1,2
23,8,1984,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,2,1,2,34,1,2
11,4,1974,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,2,2,2,44,1,1
16,4,1985,1,1,2,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,2,1,1,33,1,2
21,9,1996,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,1,2,1,1,2,22,1,2
25,12,1959,1,1,1,1.1301E+20,2,1,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,1,2,2,2,2,58,1,2
17,6,1991,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,1,2,2,2,2,27,1,2
14,5,2010,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,2,2,,2,2,2,,1,8,1,2
22,2,1991,1,2,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,2,1,2,2,2,1,27,1,2
21,10,1981,1,1,1,1.1301E+20,3,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,1,2,2,2,37,1,2
12,10,2006,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,4,2,2,2,2,2,1,,2,12,1,2
7,5,1978,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,1,2,2,40,1,2
7,1,2001,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,6,2,2,,2,2,2,,2,17,1,2
8,11,2005,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,1,2,,2,2,1,,2,13,1,1
1,6,1990,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,10,2,2,,1,2,2,2,2,28,1,1
8,6,2011,1,1,1,1.1301E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,TRUJILLO,3,1,2,,2,1,2,,1,7,1,1
23,3,1990,1,1,1,1.1301E+20,3,1,2,2,2,2,LA LIBERTAD,TRUJILLO,EL PORVENIR,10,2,2,,1,1,1,1,2,28,1,1
30,8,2004,1,2,1,1.13011E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3,1,2,,2,2,2,,2,14,1,1
28,5,1985,1,1,1,1.13011E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,8,2,2,,1,2,2,2,2,33,1,2
18,9,2009,1,1,1,1.13011E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3,1,2,,2,2,2,,1,9,1,2
26,11,1994,1,1,1,1.13011E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,6,2,2,,2,2,2,2,2,24,1,2
27,11,2013,1,1,1,1.13011E+20,5,1,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1,1,2,,2,2,2,,2,5,1,2
5,5,2007,1,1,1,1.13011E+20,5,2,2,2,2,2,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,3,2,2,,2,2,2,,1,11,1,2
11,1,1974,1,2,1,1.1501E+20,5,1,2,2,2,2,LIMA,LIMA,LIMA,10,2,2,,1,2,2,1,2,44,1,1
30,10,1990,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,10,2,2,,1,2,2,2,2,28,1,2
19,4,2011,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,2,1,2,,2,1,2,,1,7,1,2
20,11,1974,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,10,2,2,,1,2,1,1,2,44,1,2
8,7,1990,1,1,2,1.1501E+20,5,1,2,2,2,2,LIMA,LIMA,LIMA,10,2,2,,1,2,2,1,2,28,1,1
13,11,1978,1,2,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,6,2,2,,1,2,2,2,1,40,1,2
28,8,1958,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,6,2,2,,1,2,2,1,2,60,1,1
26,3,1993,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,9,2,2,,1,2,2,1,1,25,1,1
23,4,2013,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,LIMA,2,2,2,,2,2,2,,1,5,1,2
25,11,1970,1,2,1,1.1501E+20,5,2,1,2,2,2,LIMA,LIMA,LIMA,8,2,2,,2,2,2,2,1,48,1,2
28,3,2012,1,1,1,1.1501E+20,1,2,2,2,2,2,LIMA,LIMA,LIMA,3,1,2,,2,2,2,,1,6,1,2
28,3,2012,1,1,1,1.1501E+20,1,2,2,2,2,2,LIMA,LIMA,LIMA,3,1,2,,2,2,2,,1,6,1,2
14,9,1966,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,5,2,2,,2,2,2,1,1,52,1,1
16,1,1966,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,2,2,,1,2,1,1,2,52,1,1
25,8,1993,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,5,2,2,,1,2,2,1,2,25,1,1
20,8,2010,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,2,2,,2,2,2,,1,8,1,2
15,11,2006,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,2,2,,2,2,2,,1,12,1,2
3,1,2007,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,2,2,,2,2,2,,1,11,1,2
26,1,1958,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,6,2,2,,2,2,2,2,2,60,1,2
26,11,1983,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,9,2,2,,1,2,2,2,2,35,1,2
26,11,2003,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,5,2,2,,2,2,2,,1,15,1,2
31,5,2012,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,2,2,,2,2,2,,1,6,1,2
29,8,1990,1,1,2,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,4,2,2,,1,2,2,2,2,28,1,1
5,6,2003,2,1,1,1.1501E+20,1,1,2,2,2,2,LIMA,LIMA,ATE,3,1,2,,2,2,2,,2,15,1,1
4,12,1982,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,4,2,2,2,1,2,2,2,1,35,1,2
13,12,1994,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,4,2,2,,1,2,2,2,2,23,1,2
15,5,1986,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,7,2,2,,1,2,2,2,2,32,1,2
20,5,2007,1,1,1,1.1501E+20,1,2,2,2,2,2,LIMA,LIMA,ATE,3,1,2,,2,2,2,,1,11,1,2
15,11,2005,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,1,2,,2,2,2,,1,13,1,1
6,3,1968,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,5,2,2,,1,2,1,2,2,50,1,2
8,8,2008,1,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,1,2,,2,2,2,,1,10,1,1
9,5,2007,2,1,1,1.1501E+20,5,2,2,2,2,2,LIMA,LIMA,ATE,3,1,2,,2,2,2,,1,11,1,1
7,7,1983,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,BREÑA,1,2,2,,2,2,2,2,2,35,1,2
7,12,1971,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,BREÑA,8,2,2,2,1,2,2,2,1,46,1,2
5,8,1993,2,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,BREÑA,7,2,2,,2,2,2,2,1,25,1,1
15,5,1981,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,10,2,2,,1,2,1,2,2,37,1,1
14,8,1925,1,2,1,1.15011E+20,1,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,8,2,2,,2,2,2,2,2,93,1,2
12,11,2001,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,5,2,2,,2,1,1,,2,17,1,2
1,3,1957,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,8,2,2,,2,2,1,2,2,61,1,2
29,7,1983,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,8,2,2,,1,2,1,1,2,35,1,1
26,8,2004,1,1,1,1.15011E+20,5,1,2,2,2,2,LIMA,LIMA,CARABAYLLO,3,2,2,,2,2,1,,1,14,1,1
10,6,2011,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,3,2,2,,2,2,1,,2,7,1,1
7,4,1992,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CARABAYLLO,9,2,2,,1,2,2,2,2,26,1,2
26,6,2002,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,5,2,2,,2,2,2,,1,16,1,2
21,12,1993,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,6,2,2,,2,2,1,2,2,24,1,2
21,5,2010,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,1,8,1,2
4,1,1982,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,10,2,2,2,1,2,1,2,2,36,1,2
20,10,1958,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,6,2,2,2,1,2,2,2,2,60,1,1
15,5,1983,1,2,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,10,2,2,,1,2,2,2,2,35,1,2
21,7,1971,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,11,2,2,2,1,2,1,2,1,47,1,2
6,5,1986,1,1,2,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,8,2,2,,1,2,2,2,2,32,1,1
7,7,1995,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,6,2,2,,1,1,1,2,2,23,1,1
25,5,2012,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,2,2,2,,2,2,2,,2,6,1,2
7,9,2013,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,1,2,2,,2,2,2,,1,5,1,2
1,11,2008,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,2,10,1,1
30,4,1989,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,8,2,2,,1,1,2,1,2,29,1,1
1,2,2008,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,2,10,1,2
8,10,2010,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,1,8,1,2
24,1,1989,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,5,2,2,,1,2,1,1,2,29,1,1
20,5,1996,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,10,2,2,,1,2,2,2,2,22,1,2
6,6,1986,1,2,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,6,2,2,2,1,2,1,2,2,32,1,1
29,10,2008,1,1,2,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,1,,2,10,1,1
25,9,1993,1,1,1,1.15011E+20,5,1,2,2,2,2,LIMA,LIMA,CHORRILLOS,8,2,2,,1,2,1,2,2,25,1,2
19,9,1998,1,1,1,1.15011E+20,5,1,2,2,2,2,LIMA,LIMA,CHORRILLOS,9,2,2,,2,2,2,2,2,20,1,2
26,12,2007,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,2,10,1,2
14,12,2002,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,1,1,1,,2,15,1,1
19,10,1979,1,1,1,1.15011E+20,5,1,2,2,2,2,LIMA,LIMA,CHORRILLOS,10,2,2,,1,2,1,2,2,39,1,1
20,11,2010,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,2,2,,2,2,2,,1,8,1,1
13,4,2006,1,2,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,1,2,,2,2,2,,1,12,1,1
24,2,2009,1,2,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,3,2,2,,2,2,2,,1,9,1,2
24,4,2012,1,2,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,2,2,2,,2,2,2,,2,6,1,2
1,5,2002,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,5,2,2,,2,2,2,,1,16,1,2
27,10,2010,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,CHORRILLOS,1,2,2,,2,2,2,,1,8,1,2
20,9,2002,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,COMAS,5,1,2,,2,2,2,,2,16,1,1
26,11,2006,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,COMAS,3,1,2,,2,2,2,,2,12,1,1
9,9,1986,1,1,1,1.15011E+20,5,2,2,2,2,2,LIMA,LIMA,COMAS,10,2,2,,1,2,1,2,2,32,1,2
